sample_name	age	age_unit	altitude	anonymized_name	biological_specimen	body_habitat	body_product	body_site	cage	collection_date	country	depth	description	distended_belly	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	event_type	fungi_head	fungi_present	group_event	group_event_treatment	group_harvest	group_treatment	harvest_event	harvest_group	harvest_time_days	host_common_name	host_subject_id	host_taxid	key_head	key_limbs	key_torso	latitude	longitude	ph	ph_cat_group	ph_category	physical_specimen_remaining	public	publication	qiita_study_id	sample_group	sample_group_allskin	sample_type	soil_controls	soil_ph	time_bin	title	treatment	treatment_group_event	unique_samples	unique_treatment	unique_treatment_control	weight
714.soil1.T0S5	52	days	0	soil1.T0S5	mouse.sterile_soil.soil.0				11	3/15/11	GAZ:United States of America	0	sterile_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.sterile_soil	soil.0	soil.sterile_soil	0	0.soil	0	mouse	T0.S5		1	1	1	40.01	-105.27	6.11	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6.11	0	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.0	unique	unique.sterile_soil	uniquew_corpsesterile_soil	21.4
714.soil1.T0U1	88	days	0	soil1.T0U1	mouse.untreated_soil.soil.0				5	3/15/11	GAZ:United States of America	0	untreated_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.untreated_soil	soil.0	soil.untreated_soil	0	0.soil	0	mouse	T0.U1		1	1	1	40.01	-105.27	6.18	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.18	0	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.0	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	26.2
714.soil1.T0U2	88	days	0	soil1.T0U2	mouse.untreated_soil.soil.0				5	3/15/11	GAZ:United States of America	0	untreated_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.untreated_soil	soil.0	soil.untreated_soil	0	0.soil	0	mouse	T0.U2		1	1	1	40.01	-105.27	6.12	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.12	0	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.0	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	27.6
714.soil1.T0U3	79	days	0	soil1.T0U3	mouse.untreated_soil.soil.0				6	3/15/11	GAZ:United States of America	0	untreated_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.untreated_soil	soil.0	soil.untreated_soil	0	0.soil	0	mouse	T0.U3		1	1	1	40.01	-105.27	6.14	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.14	0	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.0	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	29
714.soil1.T0U4	109	days	0	soil1.T0U4	mouse.untreated_soil.soil.0				1	3/15/11	GAZ:United States of America	0	untreated_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.untreated_soil	soil.0	soil.untreated_soil	0	0.soil	0	mouse	T0.U4		1	1	1	40.01	-105.27	6.13	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.13	0	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.0	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	23.2
714.soil1.T0U5	57	days	0	soil1.T0U5	mouse.untreated_soil.soil.0				10	3/15/11	GAZ:United States of America	0	untreated_soil.soil.0	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	zero	no	no	soil.0	soil.0.untreated_soil	soil.0	soil.untreated_soil	0	0.soil	0	mouse	T0.U5		1	1	1	40.01	-105.27	6.15	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.15	0	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.0	repeat	repeat.untreated_soil	repeatw_corpseuntreated_soil	25.8
714.soil1.T1S1	52	days	0	soil1.T1S1	mouse.sterile_soil.soil.1				11	3/18/11	GAZ:United States of America	0	sterile_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.sterile_soil	soil.1	soil.sterile_soil	1	1.soil	3	mouse	T1.S1		1	1	1	40.01	-105.27	6.01	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6.01	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.1	unique	unique.sterile_soil	uniquew_corpsesterile_soil	24.6
714.soil1.T1S2	96	days	0	soil1.T1S2	mouse.sterile_soil.soil.1				2	3/18/11	GAZ:United States of America	0	sterile_soil.soil.1	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.sterile_soil	soil.1	soil.sterile_soil	1	1.soil	3	mouse	T1.S2		1	1	3	40.01	-105.27	6	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.1	unique	unique.sterile_soil	uniquew_corpsesterile_soil	36.7
714.soil1.T1S3	49	days	0	soil1.T1S3	mouse.sterile_soil.soil.1				13	3/18/11	GAZ:United States of America	0	sterile_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.sterile_soil	soil.1	soil.sterile_soil	1	1.soil	3	mouse	T1.S3		1	1	1	40.01	-105.27	5.83	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.83	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.1	unique	unique.sterile_soil	uniquew_corpsesterile_soil	22.2
714.soil1.T1S4	36	days	0	soil1.T1S4	mouse.sterile_soil.soil.1				14	3/18/11	GAZ:United States of America	0	sterile_soil.soil.1	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.sterile_soil	soil.1	soil.sterile_soil	1	1.soil	3	mouse	T1.S4		1	1	3	40.01	-105.27	5.87	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.87	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.1	unique	unique.sterile_soil	uniquew_corpsesterile_soil	18.5
714.soil1.T1S5	63	days	0	soil1.T1S5	mouse.sterile_soil.soil.1				9	3/18/11	GAZ:United States of America	0	sterile_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.sterile_soil	soil.1	soil.sterile_soil	1	1.soil	3	mouse	T1.S5		1	1	1	40.01	-105.27	5.91	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.91	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.1	unique	unique.sterile_soil	uniquew_corpsesterile_soil	25.3
714.soil1.T1U1	57	days	0	soil1.T1U1	mouse.untreated_soil.soil.1				10	3/18/11	GAZ:United States of America	0	untreated_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.untreated_soil	soil.1	soil.untreated_soil	1	1.soil	3	mouse	T1.U1		1	1	1	40.01	-105.27	5.98	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	5.98	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.1	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	26.2
714.soil1.T1U2	79	days	0	soil1.T1U2	mouse.untreated_soil.soil.1				6	3/18/11	GAZ:United States of America	0	untreated_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.untreated_soil	soil.1	soil.untreated_soil	1	1.soil	3	mouse	T1.U2		1	1	1	40.01	-105.27	6.04	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.04	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.1	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	20.3
714.soil1.T1U3	49	days	0	soil1.T1U3	mouse.untreated_soil.soil.1				13	3/18/11	GAZ:United States of America	0	untreated_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.untreated_soil	soil.1	soil.untreated_soil	1	1.soil	3	mouse	T1.U3		1	1	1	40.01	-105.27	5.94	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	5.94	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.1	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	20.2
714.soil1.T1U4	57	days	0	soil1.T1U4	mouse.untreated_soil.soil.1				10	3/18/11	GAZ:United States of America	0	untreated_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	yes	soil.1	soil.1.untreated_soil	soil.1	soil.untreated_soil	1	1.soil	3	mouse	T1.U4		1	1	1	40.01	-105.27	5.98	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	5.98	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.1	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	28.5
714.soil1.T1U5	79	days	0	soil1.T1U5	mouse.untreated_soil.soil.1				6	3/18/11	GAZ:United States of America	0	untreated_soil.soil.1	no	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.1	soil.1.untreated_soil	soil.1	soil.untreated_soil	1	1.soil	3	mouse	T1.U5		1	1	2	40.01	-105.27	5.95	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	5.95	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.1	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	24.2
714.soil1.T2S1	89	days	0	soil1.T2S1	mouse.sterile_soil.soil.2				4	3/21/11	GAZ:United States of America	0	sterile_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.2	soil.2.sterile_soil	soil.2	soil.sterile_soil	2	2.soil	6	mouse	T2.S1		1	1	3	40.01	-105.27	5.87	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.87	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.2	unique	unique.sterile_soil	uniquew_corpsesterile_soil	38.6
714.soil1.T2S2	63	days	0	soil1.T2S2	mouse.sterile_soil.soil.2				8	3/21/11	GAZ:United States of America	0	sterile_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.2	soil.2.sterile_soil	soil.2	soil.sterile_soil	2	2.soil	6	mouse	T2.S2		1	1	3	40.01	-105.27	5.85	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.85	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.2	unique	unique.sterile_soil	uniquew_corpsesterile_soil	24.6
714.soil1.T2S3	96	days	0	soil1.T2S3	mouse.sterile_soil.soil.2				2	3/21/11	GAZ:United States of America	0	sterile_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.2	soil.2.sterile_soil	soil.2	soil.sterile_soil	2	2.soil	6	mouse	T2.S3		1	1	3	40.01	-105.27	5.84	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.84	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.2	unique	unique.sterile_soil	uniquew_corpsesterile_soil	32.5
714.soil1.T2S4	36	days	0	soil1.T2S4	mouse.sterile_soil.soil.2				15	3/21/11	GAZ:United States of America	0	sterile_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.2	soil.2.sterile_soil	soil.2	soil.sterile_soil	2	2.soil	6	mouse	T2.S4		1	1	3	40.01	-105.27	5.96	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.96	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.2	unique	unique.sterile_soil	uniquew_corpsesterile_soil	19.3
714.soil1.T2S5	63	days	0	soil1.T2S5	mouse.sterile_soil.soil.2				8	3/21/11	GAZ:United States of America	0	sterile_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.2	soil.2.sterile_soil	soil.2	soil.sterile_soil	2	2.soil	6	mouse	T2.S5		1	1	3	40.01	-105.27	5.81	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.81	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.2	unique	unique.sterile_soil	uniquew_corpsesterile_soil	25.9
714.soil1.T2U1	36	days	0	soil1.T2U1	mouse.untreated_soil.soil.2				15	3/21/11	GAZ:United States of America	0	untreated_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.2	soil.2.untreated_soil	soil.2	soil.untreated_soil	2	2.soil	6	mouse	T2.U1		1	1	3	40.01	-105.27	6.22	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.22	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.2	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	18.6
714.soil1.T2U2	109	days	0	soil1.T2U2	mouse.untreated_soil.soil.2				1	3/21/11	GAZ:United States of America	0	untreated_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.2	soil.2.untreated_soil	soil.2	soil.untreated_soil	2	2.soil	6	mouse	T2.U2		1	1	3	40.01	-105.27	6.38	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.38	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.2	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	34.1
714.soil1.T2U3	63	days	0	soil1.T2U3	mouse.untreated_soil.soil.2				9	3/21/11	GAZ:United States of America	0	untreated_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.2	soil.2.untreated_soil	soil.2	soil.untreated_soil	2	2.soil	6	mouse	T2.U3		2	1	3	40.01	-105.27	6.19	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.19	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.2	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	24.1
714.soil1.T2U4	79	days	0	soil1.T2U4	mouse.untreated_soil.soil.2				6	3/21/11	GAZ:United States of America	0	untreated_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.2	soil.2.untreated_soil	soil.2	soil.untreated_soil	2	2.soil	6	mouse	T2.U4		2	1	3	40.01	-105.27	6.16	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.16	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.2	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	25.3
714.soil1.T2U5	89	days	0	soil1.T2U5	mouse.untreated_soil.soil.2				3	3/21/11	GAZ:United States of America	0	untreated_soil.soil.2	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.2	soil.2.untreated_soil	soil.2	soil.untreated_soil	2	2.soil	6	mouse	T2.U5		1	2	3	40.01	-105.27	6.16	soil.Below7	Below7	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	6.16	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.2	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	29
714.soil1.T3S1	79	days	0	soil1.T3S1	mouse.sterile_soil.soil.3				6	3/24/11	GAZ:United States of America	0	sterile_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.sterile_soil	soil.3	soil.sterile_soil	3	3.soil	9	mouse	T3.S1		1	1	3	40.01	-105.27	6.03	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6.03	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.3	unique	unique.sterile_soil	uniquew_corpsesterile_soil	24.2
714.soil1.T3S2	57	days	0	soil1.T3S2	mouse.sterile_soil.soil.3				10	3/24/11	GAZ:United States of America	0	sterile_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.3	soil.3.sterile_soil	soil.3	soil.sterile_soil	3	3.soil	9	mouse	T3.S2		2	1	3	40.01	-105.27	6.01	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6.01	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.3	unique	unique.sterile_soil	uniquew_corpsesterile_soil	27.2
714.soil1.T3S3	88	days	0	soil1.T3S3	mouse.sterile_soil.soil.3				5	3/24/11	GAZ:United States of America	0	sterile_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.3	soil.3.sterile_soil	soil.3	soil.sterile_soil	3	3.soil	9	mouse	T3.S3		1	1	3	40.01	-105.27	5.88	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.88	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.3	unique	unique.sterile_soil	uniquew_corpsesterile_soil	26.7
714.soil1.T3S4	36	days	0	soil1.T3S4	mouse.sterile_soil.soil.3				14	3/24/11	GAZ:United States of America	0	sterile_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.3	soil.3.sterile_soil	soil.3	soil.sterile_soil	3	3.soil	9	mouse	T3.S4		1	1	2	40.01	-105.27	5.99	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.99	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.3	unique	unique.sterile_soil	uniquew_corpsesterile_soil	18.8
714.soil1.T3S5	79	days	0	soil1.T3S5	mouse.sterile_soil.soil.3				6	3/24/11	GAZ:United States of America	0	sterile_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.3	soil.3.sterile_soil	soil.3	soil.sterile_soil	3	3.soil	9	mouse	T3.S5		1	1	3	40.01	-105.27	5.95	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.95	10	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.3	unique	unique.sterile_soil	uniquew_corpsesterile_soil	24.4
714.soil1.T3U1	52	days	0	soil1.T3U1	mouse.untreated_soil.soil.3				12	3/24/11	GAZ:United States of America	0	untreated_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.untreated_soil	soil.3	soil.untreated_soil	3	3.soil	9	mouse	T3.U1		3	3	3	40.01	-105.27	8.26	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.26	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.3	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	19.5
714.soil1.T3U2	96	days	0	soil1.T3U2	mouse.untreated_soil.soil.3				2	3/24/11	GAZ:United States of America	0	untreated_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.untreated_soil	soil.3	soil.untreated_soil	3	3.soil	9	mouse	T3.U2		3	3	3	40.01	-105.27	8.5	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.5	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.3	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	34.5
714.soil1.T3U3	36	days	0	soil1.T3U3	mouse.untreated_soil.soil.3				15	3/24/11	GAZ:United States of America	0	untreated_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.untreated_soil	soil.3	soil.untreated_soil	3	3.soil	9	mouse	T3.U3		3	3	3	40.01	-105.27	8.44	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.44	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.3	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	18.6
714.soil1.T3U4	89	days	0	soil1.T3U4	mouse.untreated_soil.soil.3				4	3/24/11	GAZ:United States of America	0	untreated_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.untreated_soil	soil.3	soil.untreated_soil	3	3.soil	9	mouse	T3.U4		3	3	3	40.01	-105.27	8.38	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.38	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.3	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	30.3
714.soil1.T3U5	36	days	0	soil1.T3U5	mouse.untreated_soil.soil.3				15	3/24/11	GAZ:United States of America	0	untreated_soil.soil.3	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.3	soil.3.untreated_soil	soil.3	soil.untreated_soil	3	3.soil	9	mouse	T3.U5		2	2	3	40.01	-105.27	8.18	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.18	10	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.3	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	19.1
714.soil1.T4S1	57	days	0	soil1.T4S1	mouse.sterile_soil.soil.4				10	3/28/11	GAZ:United States of America	0	sterile_soil.soil.4	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.4	soil.4.sterile_soil	soil.4	soil.sterile_soil	4	4.soil	13	mouse	T4.S1		2	1	2	40.01	-105.27	6	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	6	20	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.4	unique	unique.sterile_soil	uniquew_corpsesterile_soil	21.8
714.soil1.T4S2	96	days	0	soil1.T4S2	mouse.sterile_soil.soil.4				2	3/28/11	GAZ:United States of America	0	sterile_soil.soil.4	ruptured	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	yes	soil.4	soil.4.sterile_soil	soil.4	soil.sterile_soil	4	4.soil	13	mouse	T4.S2		3	1	4	40.01	-105.27	7.08	soil.7to8	7to8	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	7.08	20	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.4	unique	unique.sterile_soil	uniquew_corpsesterile_soil	34
714.soil1.T4S3	52	days	0	soil1.T4S3	mouse.sterile_soil.soil.4				11	3/28/11	GAZ:United States of America	0	sterile_soil.soil.4	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	yes	soil.4	soil.4.sterile_soil	soil.4	soil.sterile_soil	4	4.soil	13	mouse	T4.S3		1	1	2	40.01	-105.27	5.91	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.91	20	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.4	repeat	repeat.sterile_soil	repeatw_corpsesterile_soil	23.8
714.soil1.T4S4	63	days	0	soil1.T4S4	mouse.sterile_soil.soil.4				8	3/28/11	GAZ:United States of America	0	sterile_soil.soil.4	yes	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	no	no	soil.4	soil.4.sterile_soil	soil.4	soil.sterile_soil	4	4.soil	13	mouse	T4.S4		3	1	2	40.01	-105.27	5.97	soil.Below7	Below7	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	5.97	20	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.4	unique	unique.sterile_soil	uniquew_corpsesterile_soil	27.6
714.soil1.T4S5	77	days	0	soil1.T4S5	mouse.sterile_soil.soil.4				7	3/28/11	GAZ:United States of America	0	sterile_soil.soil.4	ruptured	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.4	soil.4.sterile_soil	soil.4	soil.sterile_soil	4	4.soil	13	mouse	T4.S5		3	1	4	40.01	-105.27	7.06	soil.7to8	7to8	FALSE	TRUE	sterile_v_untreated	714	soil	soil	soil	w_corpse	7.06	20	Mouse_Decomp_Forensics_2011	sterile_soil	sterile_soil.soil.4	repeat	repeat.sterile_soil	repeatw_corpsesterile_soil	25.9
714.soil1.T4U1	77	days	0	soil1.T4U1	mouse.untreated_soil.soil.4				7	3/28/11	GAZ:United States of America	0	untreated_soil.soil.4	ruptured	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.4	soil.4.untreated_soil	soil.4	soil.untreated_soil	4	4.soil	13	mouse	T4.U1		5	3	6	40.01	-105.27	8.78	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.78	20	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.4	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	23.9
714.soil1.T4U2	36	days	0	soil1.T4U2	mouse.untreated_soil.soil.4				14	3/28/11	GAZ:United States of America	0	untreated_soil.soil.4	ruptured	TRUE	1624	ENVO:terrestrial biome	ENVO:soil	soil	soil	not_zero	yes	yes	soil.4	soil.4.untreated_soil	soil.4	soil.untreated_soil	4	4.soil	13	mouse	T4.U2		3	3	4	40.01	-105.27	8.75	soil.Above8	Above8	FALSE	TRUE	Metcalf_2013_eLife	714	soil	soil	soil	w_corpse	8.75	20	Mouse_Decomp_Forensics_2011	untreated_soil	untreated_soil.soil.4	unique	unique.untreated_soil	uniquew_corpseuntreated_soil	17.6
